,index,campaign,sample_ID,date_time,weight_g,T_C,RH,Area_m2,Patm,TIME_COL2,delta_time,raw_data,smooth_data,Work_on_smooth
231,231,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 02:52,2.8803520611559708,25.9075,63.09,0.0351,101.325,2020-10-21 02:52:00,924.0,2.866901,2.8803520611559708,yes
232,232,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 02:56,2.8797167289168617,25.8825,63.125,0.0351,101.325,2020-10-21 02:56:00,928.0,2.902295,2.8797167289168617,yes
233,233,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:00,2.8790978074447406,25.8675,63.3175,0.0351,101.325,2020-10-21 03:00:00,932.0,2.955385,2.8790978074447406,yes
234,234,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:04,2.8784934228233503,25.76,63.8525,0.0351,101.325,2020-10-21 03:04:00,936.0,2.919992,2.8784934228233503,yes
235,235,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:08,2.8778994964488573,25.8075,63.265,0.0351,101.325,2020-10-21 03:08:00,940.0,2.866901,2.8778994964488573,yes
236,236,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:12,2.8773100316816165,25.8925,63.05,0.0351,101.325,2020-10-21 03:12:00,944.0,2.884598,2.8773100316816165,yes
237,237,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:16,2.8767211628699196,25.8225,63.3025,0.0351,101.325,2020-10-21 03:16:00,948.0,2.884598,2.8767211628699196,yes
238,238,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:20,2.8761321205938524,25.82,63.4225,0.0351,101.325,2020-10-21 03:20:00,952.0,2.849204,2.8761321205938524,yes
239,239,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:24,2.8755431223822714,25.81,63.26,0.0351,101.325,2020-10-21 03:24:00,956.0,2.849204,2.8755431223822714,yes
240,240,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:28,2.8749534487707114,25.845,63.3175,0.0351,101.325,2020-10-21 03:28:00,960.0,2.884598,2.8749534487707114,yes
241,241,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:32,2.8743620562046925,25.8325,63.16,0.0351,101.325,2020-10-21 03:32:00,964.0,2.81381,2.8743620562046925,yes
242,242,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:36,2.8737685101130706,25.9675,62.8325,0.0351,101.325,2020-10-21 03:36:00,968.0,2.866901,2.8737685101130706,yes
243,243,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:40,2.8731724202014677,25.9075,63.31,0.0351,101.325,2020-10-21 03:40:00,972.0,2.884598,2.8731724202014677,yes
244,244,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:44,2.872572696731926,25.8625,63.3325,0.0351,101.325,2020-10-21 03:44:00,976.0000000000001,2.866901,2.872572696731926,yes
245,245,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:48,2.8719670716749053,25.9025,63.2675,0.0351,101.325,2020-10-21 03:48:00,980.0000000000001,2.884598,2.8719670716749053,yes
246,246,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:52,2.871353734970388,25.875,63.2875,0.0351,101.325,2020-10-21 03:52:00,984.0000000000001,2.866901,2.871353734970388,yes
247,247,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 03:56,2.8707318957293544,25.7825,63.555,0.0351,101.325,2020-10-21 03:56:00,988.0000000000001,2.849204,2.8707318957293544,yes
248,248,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:00,2.870102606921258,25.835,63.4875,0.0351,101.325,2020-10-21 04:00:00,992.0000000000001,2.902295,2.870102606921258,yes
249,249,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:04,2.86946758342707,25.9175,62.86,0.0351,101.325,2020-10-21 04:04:00,996.0000000000001,2.831507,2.86946758342707,yes
250,250,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:08,2.868827630046424,25.93,63.085,0.0351,101.325,2020-10-21 04:08:00,1000.0000000000001,2.866901,2.868827630046424,yes
251,251,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:12,2.868183817194965,25.8175,63.5375,0.0351,101.325,2020-10-21 04:12:00,1004.0000000000001,2.866901,2.868183817194965,yes
252,252,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:16,2.8675380731223146,25.865,63.1925,0.0351,101.325,2020-10-21 04:16:00,1008.0000000000001,2.884598,2.8675380731223146,yes
253,253,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:20,2.8668910328168504,25.905,63.2,0.0351,101.325,2020-10-21 04:20:00,1012.0000000000001,2.831507,2.8668910328168504,yes
254,254,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:24,2.866243308963116,25.92,63.1025,0.0351,101.325,2020-10-21 04:24:00,1016.0000000000001,2.831507,2.866243308963116,yes
255,255,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:28,2.8655983733443646,25.8975,63.0725,0.0351,101.325,2020-10-21 04:28:00,1020.0000000000001,2.831507,2.8655983733443646,yes
256,256,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:32,2.864960946189131,25.87,63.2625,0.0351,101.325,2020-10-21 04:32:00,1024.0000000000002,2.866901,2.864960946189131,yes
257,257,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:36,2.8643331733072377,25.88,63.1575,0.0351,101.325,2020-10-21 04:36:00,1028.0000000000002,2.866901,2.8643331733072377,yes
258,258,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:40,2.863715916378191,25.855,63.14,0.0351,101.325,2020-10-21 04:40:00,1032.0000000000002,2.919992,2.863715916378191,yes
259,259,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:44,2.8631116239320806,25.8675,63.25,0.0351,101.325,2020-10-21 04:44:00,1036.0000000000002,2.919992,2.8631116239320806,yes
260,260,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:48,2.862523688179969,25.88,63.1725,0.0351,101.325,2020-10-21 04:48:00,1040.0000000000002,2.831507,2.862523688179969,yes
261,261,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:52,2.8619549499774344,25.955,63.33,0.0351,101.325,2020-10-21 04:52:00,1044.0000000000002,2.849204,2.8619549499774344,yes
262,262,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 04:56,2.861410068591896,25.85,63.36,0.0351,101.325,2020-10-21 04:56:00,1048.0000000000002,2.937688,2.861410068591896,yes
263,263,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:00,2.8608943388755157,26.0075,63.09,0.0351,101.325,2020-10-21 05:00:00,1052.0000000000002,2.902295,2.8608943388755157,yes
264,264,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:04,2.8604116317830357,25.8275,63.435,0.0351,101.325,2020-10-21 05:04:00,1056.0000000000002,2.866901,2.8604116317830357,yes
265,265,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:08,2.859962815244374,25.7525,63.785,0.0351,101.325,2020-10-21 05:08:00,1060.0000000000002,2.849204,2.859962815244374,yes
266,266,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:12,2.8595471979737233,25.9,63.21,0.0351,101.325,2020-10-21 05:12:00,1064.0000000000002,2.866901,2.8595471979737233,yes
267,267,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:16,2.8591637310966225,25.8225,63.3225,0.0351,101.325,2020-10-21 05:16:00,1068.0000000000002,2.866901,2.8591637310966225,yes
268,268,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:20,2.858810397650988,25.8875,63.0525,0.0351,101.325,2020-10-21 05:20:00,1072.0000000000002,2.866901,2.858810397650988,yes
269,269,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:24,2.858483135084591,25.7975,63.35,0.0351,101.325,2020-10-21 05:24:00,1076.0000000000002,2.866901,2.858483135084591,yes
270,270,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:28,2.85817714399753,25.9175,62.95,0.0351,101.325,2020-10-21 05:28:00,1080.0000000000002,2.831507,2.85817714399753,yes
271,271,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:32,2.857886313665272,25.89,63.18,0.0351,101.325,2020-10-21 05:32:00,1084.0000000000002,2.884598,2.857886313665272,yes
272,272,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:36,2.857605259192099,25.855,63.395,0.0351,101.325,2020-10-21 05:36:00,1088.0000000000002,2.796113,2.857605259192099,yes
273,273,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:40,2.8573286413163705,25.7775,63.5725,0.0351,101.325,2020-10-21 05:40:00,1092.0000000000002,2.884598,2.8573286413163705,yes
274,274,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:44,2.857053014978465,25.7225,63.65,0.0351,101.325,2020-10-21 05:44:00,1096.0,2.884598,2.857053014978465,yes
275,275,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:48,2.8567742967096983,25.79,63.5675,0.0351,101.325,2020-10-21 05:48:00,1100.0,2.849204,2.8567742967096983,yes
276,276,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:52,2.8564883297300816,25.81,63.4025,0.0351,101.325,2020-10-21 05:52:00,1104.0,2.849204,2.8564883297300816,yes
277,277,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 05:56,2.856193622475851,25.7475,63.66,0.0351,101.325,2020-10-21 05:56:00,1108.0,2.831507,2.856193622475851,yes
278,278,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:00,2.8558882603117386,25.8575,63.3575,0.0351,101.325,2020-10-21 06:00:00,1112.0,2.849204,2.8558882603117386,yes
279,279,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:04,2.855568818875716,25.91,63.1075,0.0351,101.325,2020-10-21 06:04:00,1116.0,2.796113,2.855568818875716,yes
280,280,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:08,2.8552316613582938,25.8875,63.2975,0.0351,101.325,2020-10-21 06:08:00,1120.0,2.796113,2.8552316613582938,yes
281,281,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:12,2.8548721830248005,25.805,63.72,0.0351,101.325,2020-10-21 06:12:00,1124.0,2.81381,2.8548721830248005,yes
282,282,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:16,2.8544872869306674,25.8375,63.3125,0.0351,101.325,2020-10-21 06:16:00,1128.0,2.866901,2.8544872869306674,yes
283,283,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:20,2.854075588803031,25.8175,63.2125,0.0351,101.325,2020-10-21 06:20:00,1132.0,2.884598,2.854075588803031,yes
284,284,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:24,2.85363608468482,25.8675,63.1575,0.0351,101.325,2020-10-21 06:24:00,1136.0,2.866901,2.85363608468482,yes
285,285,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:28,2.853169402345256,25.7825,63.3425,0.0351,101.325,2020-10-21 06:28:00,1140.0,2.884598,2.853169402345256,yes
286,286,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:32,2.852675211961538,25.825,63.19,0.0351,101.325,2020-10-21 06:32:00,1144.0,2.831507,2.852675211961538,yes
287,287,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:36,2.8521511729768756,25.8325,63.195,0.0351,101.325,2020-10-21 06:36:00,1148.0,2.831507,2.8521511729768756,yes
288,288,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:40,2.8515960242123373,25.835,63.2425,0.0351,101.325,2020-10-21 06:40:00,1152.0,2.849204,2.8515960242123373,yes
289,289,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:44,2.8510090849315954,25.8625,63.235,0.0351,101.325,2020-10-21 06:44:00,1156.0,2.81381,2.8510090849315954,yes
290,290,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:48,2.850390530779585,25.9175,63.15,0.0351,101.325,2020-10-21 06:48:00,1160.0,2.866901,2.850390530779585,yes
291,291,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:52,2.849742851884415,25.7375,63.615,0.0351,101.325,2020-10-21 06:52:00,1164.0,2.884598,2.849742851884415,yes
292,292,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 06:56,2.8490709599249553,25.8475,63.3125,0.0351,101.325,2020-10-21 06:56:00,1168.0,2.849204,2.8490709599249553,yes
293,293,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:00,2.848379597832488,25.7725,63.4325,0.0351,101.325,2020-10-21 07:00:00,1172.0,2.796113,2.848379597832488,yes
294,294,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:04,2.8476720730167524,25.8225,63.45,0.0351,101.325,2020-10-21 07:04:00,1176.0,2.849204,2.8476720730167524,yes
295,295,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:08,2.846949387880372,25.7525,63.835,0.0351,101.325,2020-10-21 07:08:00,1180.0,2.884598,2.846949387880372,yes
296,296,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:12,2.8462118674778516,25.8775,63.16,0.0351,101.325,2020-10-21 07:12:00,1184.0,2.884598,2.8462118674778516,yes
297,297,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:16,2.84545932450969,25.7825,63.505,0.0351,101.325,2020-10-21 07:16:00,1188.0,2.831507,2.84545932450969,yes
298,298,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:20,2.8446917913166114,25.8,63.6075,0.0351,101.325,2020-10-21 07:20:00,1192.0,2.884598,2.8446917913166114,yes
299,299,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:24,2.8439105723983107,25.7725,63.5475,0.0351,101.325,2020-10-21 07:24:00,1196.0,2.866901,2.8439105723983107,yes
300,300,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:28,2.8431139187940717,25.77,63.425,0.0351,101.325,2020-10-21 07:28:00,1200.0,2.884598,2.8431139187940717,yes
301,301,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:32,2.842296703042872,25.8075,63.525,0.0351,101.325,2020-10-21 07:32:00,1204.0,2.778416,2.842296703042872,yes
302,302,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:36,2.841455893670876,25.8425,63.1825,0.0351,101.325,2020-10-21 07:36:00,1208.0,2.849204,2.841455893670876,yes
303,303,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:40,2.8405914599941116,25.76,63.58,0.0351,101.325,2020-10-21 07:40:00,1212.0,2.849204,2.8405914599941116,yes
304,304,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:44,2.839703564753933,25.74,63.5175,0.0351,101.325,2020-10-21 07:44:00,1216.0,2.866901,2.839703564753933,yes
305,305,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:48,2.8387908798366266,25.8075,63.315,0.0351,101.325,2020-10-21 07:48:00,1220.0,2.81381,2.8387908798366266,yes
306,306,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:52,2.8378517852531386,25.7275,63.5375,0.0351,101.325,2020-10-21 07:52:00,1224.0,2.884598,2.8378517852531386,yes
307,307,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 07:56,2.836884417925139,25.765,63.5025,0.0351,101.325,2020-10-21 07:56:00,1228.0,2.849204,2.836884417925139,yes
308,308,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:00,2.8358864449809227,25.8075,63.4575,0.0351,101.325,2020-10-21 08:00:00,1232.0,2.884598,2.8358864449809227,yes
309,309,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:04,2.834857260673368,25.8175,63.385,0.0351,101.325,2020-10-21 08:04:00,1236.0,2.81381,2.834857260673368,yes
310,310,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:08,2.8337954780325547,25.8025,63.8375,0.0351,101.325,2020-10-21 08:08:00,1240.0,2.849204,2.8337954780325547,yes
311,311,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:12,2.832701535133366,25.805,63.5325,0.0351,101.325,2020-10-21 08:12:00,1244.0,2.831507,2.832701535133366,yes
312,312,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:16,2.8315754084558487,25.8225,63.46,0.0351,101.325,2020-10-21 08:16:00,1248.0,2.81381,2.8315754084558487,yes
313,313,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:20,2.8304186976377714,25.78,63.7325,0.0351,101.325,2020-10-21 08:20:00,1252.0,2.884598,2.8304186976377714,yes
314,314,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:24,2.829235768160281,25.765,63.735,0.0351,101.325,2020-10-21 08:24:00,1256.0,2.831507,2.829235768160281,yes
315,315,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:28,2.828032819676833,25.7675,63.3775,0.0351,101.325,2020-10-21 08:28:00,1260.0,2.81381,2.828032819676833,yes
316,316,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:32,2.8268176968609966,25.8175,63.4175,0.0351,101.325,2020-10-21 08:32:00,1264.0,2.81381,2.8268176968609966,yes
317,317,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:36,2.825597614002707,25.7675,63.385,0.0351,101.325,2020-10-21 08:36:00,1268.0,2.81381,2.825597614002707,yes
318,318,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:40,2.8243778759149305,25.86,63.345,0.0351,101.325,2020-10-21 08:40:00,1272.0,2.849204,2.8243778759149305,yes
319,319,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:44,2.8231606149691157,25.735,63.6825,0.0351,101.325,2020-10-21 08:44:00,1276.0,2.831507,2.8231606149691157,yes
320,320,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:48,2.8219463596308265,25.7275,63.6625,0.0351,101.325,2020-10-21 08:48:00,1280.0,2.81381,2.8219463596308265,yes
321,321,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:52,2.82073550022841,25.72,63.8975,0.0351,101.325,2020-10-21 08:52:00,1284.0,2.849204,2.82073550022841,yes
322,322,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 08:56,2.819530056358778,25.765,63.3225,0.0351,101.325,2020-10-21 08:56:00,1288.0,2.796113,2.819530056358778,yes
323,323,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:00,2.8183319707146897,25.72,63.6775,0.0351,101.325,2020-10-21 09:00:00,1292.0,2.760719,2.8183319707146897,yes
324,324,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:04,2.817146296370771,25.83,63.815,0.0351,101.325,2020-10-21 09:04:00,1296.0,2.778416,2.817146296370771,yes
325,325,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:08,2.8159819661769947,25.7625,63.8025,0.0351,101.325,2020-10-21 09:08:00,1300.0,2.81381,2.8159819661769947,yes
326,326,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:12,2.8148492150145668,25.84,63.545,0.0351,101.325,2020-10-21 09:12:00,1304.0,2.796113,2.8148492150145668,yes
327,327,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:16,2.8137572182860913,25.7475,63.73,0.0351,101.325,2020-10-21 09:16:00,1308.0,2.81381,2.8137572182860913,yes
328,328,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:20,2.8127149802676943,25.7175,63.6375,0.0351,101.325,2020-10-21 09:20:00,1312.0,2.81381,2.8127149802676943,yes
329,329,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:24,2.8117279434460722,25.6975,63.835,0.0351,101.325,2020-10-21 09:24:00,1316.0,2.81381,2.8117279434460722,yes
330,330,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:28,2.810800429974028,25.72,63.68,0.0351,101.325,2020-10-21 09:28:00,1320.0,2.81381,2.810800429974028,yes
331,331,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:32,2.809936292540769,25.75,63.545,0.0351,101.325,2020-10-21 09:32:00,1324.0,2.725325,2.809936292540769,yes
332,332,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:36,2.8091401219668706,25.7125,63.465,0.0351,101.325,2020-10-21 09:36:00,1328.0,2.689932,2.8091401219668706,yes
333,333,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:40,2.808415001074106,25.8125,63.3475,0.0351,101.325,2020-10-21 09:40:00,1332.0,2.831507,2.808415001074106,yes
334,334,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:44,2.8077626185641544,25.7025,63.845,0.0351,101.325,2020-10-21 09:44:00,1336.0,2.796113,2.8077626185641544,yes
335,335,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:48,2.80718316765899,25.7225,64.1175,0.0351,101.325,2020-10-21 09:48:00,1340.0,2.81381,2.80718316765899,yes
336,336,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:52,2.806674239840365,25.7375,63.505,0.0351,101.325,2020-10-21 09:52:00,1344.0,2.796113,2.806674239840365,yes
337,337,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 09:56,2.8062315654407928,25.7,64.13,0.0351,101.325,2020-10-21 09:56:00,1348.0,2.760719,2.8062315654407928,yes
338,338,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:00,2.8058505983240387,25.805,63.685,0.0351,101.325,2020-10-21 10:00:00,1352.0,2.831507,2.8058505983240387,yes
339,339,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:04,2.805527877924182,25.69,64.2,0.0351,101.325,2020-10-21 10:04:00,1356.0,2.81381,2.805527877924182,yes
340,340,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:08,2.8052614673470235,25.7125,63.7575,0.0351,101.325,2020-10-21 10:08:00,1360.0,2.796113,2.8052614673470235,yes
341,341,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:12,2.8050454686830295,25.7775,63.84,0.0351,101.325,2020-10-21 10:12:00,1364.0,2.778416,2.8050454686830295,yes
342,342,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:16,2.8048725608370235,25.785,63.7575,0.0351,101.325,2020-10-21 10:16:00,1368.0,2.796113,2.8048725608370235,yes
343,343,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:20,2.804737020293808,25.735,63.8675,0.0351,101.325,2020-10-21 10:20:00,1372.0,2.778416,2.804737020293808,yes
344,344,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:24,2.804635345288248,25.74,63.6525,0.0351,101.325,2020-10-21 10:24:00,1376.0,2.743022,2.804635345288248,yes
345,345,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:28,2.804565809761795,25.7025,63.5,0.0351,101.325,2020-10-21 10:28:00,1380.0,2.831507,2.804565809761795,yes
346,346,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:32,2.804529485667645,25.9075,63.4325,0.0351,101.325,2020-10-21 10:32:00,1384.0,2.778416,2.804529485667645,yes
347,347,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:36,2.804528516084435,25.6975,63.8875,0.0351,101.325,2020-10-21 10:36:00,1388.0,2.81381,2.804528516084435,yes
348,348,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:40,2.8045664250444142,25.685,63.3425,0.0351,101.325,2020-10-21 10:40:00,1392.0,2.796113,2.8045664250444142,yes
349,349,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:44,2.804646529981014,25.675,63.335,0.0351,101.325,2020-10-21 10:44:00,1396.0,2.796113,2.804646529981014,yes
350,350,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:48,2.8047726522672507,25.7375,63.0775,0.0351,101.325,2020-10-21 10:48:00,1400.0,2.796113,2.8047726522672507,yes
351,351,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:52,2.8049479728961906,25.8,63.3075,0.0351,101.325,2020-10-21 10:52:00,1404.0,2.81381,2.8049479728961906,yes
352,352,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 10:56,2.805173136630256,25.9225,62.7675,0.0351,101.325,2020-10-21 10:56:00,1408.0,2.831507,2.805173136630256,yes
353,353,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:00,2.8054489673552037,26.0275,63.2225,0.0351,101.325,2020-10-21 11:00:00,1412.0,2.796113,2.8054489673552037,yes
354,354,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:04,2.8057748296262868,26.12,62.785,0.0351,101.325,2020-10-21 11:04:00,1416.0,2.654538,2.8057748296262868,yes
355,355,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:08,2.8061487192225916,26.17,62.1575,0.0351,101.325,2020-10-21 11:08:00,1420.0,2.725325,2.8061487192225916,yes
356,356,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:12,2.806567396299185,26.215,62.085,0.0351,101.325,2020-10-21 11:12:00,1424.0,2.796113,2.806567396299185,yes
357,357,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:16,2.8070256377370377,26.3175,62.3175,0.0351,101.325,2020-10-21 11:16:00,1428.0,2.81381,2.8070256377370377,yes
358,358,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:20,2.8075199072459758,26.2225,61.9725,0.0351,101.325,2020-10-21 11:20:00,1432.0,2.849204,2.8075199072459758,yes
359,359,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:24,2.808048036617374,26.3075,61.76,0.0351,101.325,2020-10-21 11:24:00,1436.0,2.743022,2.808048036617374,yes
360,360,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:28,2.8086078648005475,26.2175,61.89,0.0351,101.325,2020-10-21 11:28:00,1440.0,2.884598,2.8086078648005475,yes
361,361,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:32,2.809200423124524,26.18,62.0525,0.0351,101.325,2020-10-21 11:32:00,1444.0,2.81381,2.809200423124524,yes
362,362,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:36,2.8098252677750235,26.1625,62.1375,0.0351,101.325,2020-10-21 11:36:00,1448.0,2.831507,2.8098252677750235,yes
363,363,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:40,2.8104802902482837,26.2125,62.1475,0.0351,101.325,2020-10-21 11:40:00,1452.0,2.796113,2.8104802902482837,yes
364,364,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:44,2.8111594803846733,26.2375,62.0875,0.0351,101.325,2020-10-21 11:44:00,1456.0,2.866901,2.8111594803846733,yes
365,365,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:48,2.811854840171859,26.175,62.075,0.0351,101.325,2020-10-21 11:48:00,1460.0,2.778416,2.811854840171859,yes
366,366,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:52,2.812556618381487,26.345,62.04,0.0351,101.325,2020-10-21 11:52:00,1464.0,2.81381,2.812556618381487,yes
367,367,branch_vs_leaf_4,B17_LITU_BL_11,21/10/2020 11:56,2.813256627531291,26.2075,62.3325,0.0351,101.325,2020-10-21 11:56:00,1468.0,2.778416,2.813256627531291,yes
