,index,Sample_ID,Change_points,slope,Rsquared,Gmin_mean,K,VPD,mean_T,mean_RH,mean_Patm,mean_area,Campaign
0,0,B22_LITU_BL_09,1473.2011610712525,-0.00019657941861882846,0.5590669834422161,0.24409080889512916,-0.00018186359821480106,1.3211643639693618,26.35398773006135,61.88153374233128,101.32500000000003,0.05714182599999999,auto_gmin_testdataset (another copy)
1,0,B17_LITU_BL_11,1616.0,-2.834599962388383e-05,0.07109535682249171,0.05631972086872058,-2.622403465639893e-05,1.3441524018750244,26.464300271739127,61.47129076086956,101.32500000000002,0.035100000000000006,auto_gmin_testdataset
